202;1;18;1075 339.4958836483744 147.58990606883694 282.55852847315293
202;1;18;1074 338.90069991732986 146.2283832262067 283.36187957171893
202;1;18;1073 338.23068767116047 145.0570878037334 284.2448096153128
202;1;18;1072 337.7356703554509 143.82480610784643 285.1095576509897
202;1;18;1071 337.25839376363484 142.64794412421813 285.9881881769238
202;1;18;1070 336.7296290086806 141.52703467263734 286.8502578322764
202;1;18;1098 353.20153695254703 180.12619090844157 254.07509888386122
202;1;18;1097 352.7832164754499 179.0404794181025 255.93097322654154
202;1;18;1096 351.88169894602316 178.07640944449238 257.6373311941417
202;1;18;1095 351.0057911643123 176.8045166406406 259.1765150050029
202;1;18;1094 350.28223288260244 175.59873817409283 260.78268349485325
202;1;18;1093 349.5841195269695 173.90926608546366 262.0937700466011
202;1;18;1092 348.9699144308632 172.56192118148903 263.59623047504465
202;1;18;1091 348.4408475725376 171.34353080697477 265.1802648616488
202;1;18;1090 347.87222067493235 169.87192318250356 266.5620456933302
202;1;18;1087 345.6485052277973 167.75872550230622 271.9175451465735
202;1;18;1086 344.90332763228577 166.48870747568773 273.27639343131113
202;1;18;1085 344.5109506364878 165.1542961023872 274.68308723819496
202;1;18;1084 344.3513127489638 163.91035295854772 276.2060608831342
202;1;18;1083 343.75032359495856 162.8531467456102 277.6749329534046
202;1;18;1082 343.1099471428665 161.78354186992675 279.08661306456395
202;1;18;1081 342.311335353108 160.81014075672843 280.4782556726184
202;1;18;1080 341.6607564075927 159.78004877930903 281.8418029238936
202;1;18;1079 341.1660707105576 158.54920919378165 283.06092620664117
202;1;18;1078 340.0603940058512 157.8145864072103 284.39861431401846
202;1;18;1077 339.4677841139138 156.93082322601845 285.7663613025501
202;1;18;1076 338.81235563100745 155.85536937049713 286.8993229074355
202;1;18;1075 338.28372968621125 155.08232203692367 288.279229215472
202;1;18;1074 337.773231060816 154.31796441973387 289.61800078145615
202;1;18;1073 337.02608193966125 153.70953656667487 290.9224068954961
202;1;18;1072 336.4523397084528 152.8606800575572 292.03515198760914
202;1;18;1071 336.0532147047288 151.9248018004007 293.0897913474641
202;1;18;1070 335.24986365075705 151.2996247446443 294.13560676146284
202;1;93;2932 364.8303028859666 160.81399962772787 271.0773979402676
202;1;93;2929 364.5375654276582 156.33621684647906 274.47148566554466
202;1;93;2928 364.65388254987187 154.8607518731072 275.5951001326707
202;1;93;2927 364.7568740228084 153.33191855736237 276.6632048402812
202;1;93;2926 364.5911078300764 151.73781876584002 277.63432858199246
202;1;93;2925 364.6389916338876 150.65879491748117 279.1019448625455
202;1;93;2924 364.37188943073977 149.3250517307359 280.32980418561453
202;1;93;2923 364.0033725442174 147.94711140455095 281.528289103581
202;1;93;2922 363.7109491593667 146.5752255133072 282.76474290901353
202;1;93;2921 363.8303948586867 144.95281772517134 283.8023689320542
202;1;93;2920 364.02290190562604 143.4597451261397 284.9894050754761
202;1;93;2919 364.28217305096325 142.02718200894742 286.25805030233767
202;1;93;2918 364.30707672194353 140.37361442839608 287.2665092249665
202;1;93;2917 364.0200811158675 138.97977016503373 288.54600068901664
202;1;93;2916 363.9449583072169 137.40555870396958 289.63882131521916
202;1;93;2915 363.80442243934726 135.9415306563111 290.85281250314586
202;1;93;2914 363.6860059014187 134.53549846769297 292.1333561260484
202;1;93;2913 363.623660909219 133.05715361809536 293.3202110008684
202;1;93;2912 364.27412955633923 131.34309695044533 294.2445518524769
202;1;93;2911 364.4526841849476 129.66442781798537 295.1502178326587
202;1;93;2910 364.28041562474687 128.1945457607382 296.2642354078815
202;1;93;2907 367.60625566191186 120.48281465964509 295.3331858985946
202;1;93;2906 368.15469607375405 118.547857212407 295.6924707579632
202;1;93;2905 368.46526843325034 116.52053314605942 295.8632771992642
202;1;93;2904 368.52672005883164 114.51621252059633 295.9931537715179
202;1;93;2903 368.8107785327346 112.8425285821034 296.5077435167194
202;1;93;2902 368.1765028266774 110.92535634089889 296.59430788036855
202;1;93;2901 368.1555175369525 109.07435818983453 296.7433456988317
202;1;93;2900 368.5577539667368 106.88142234293935 296.4249037884039
202;1;93;2929 371.7508081729938 148.12840581522175 269.4206319335473
202;1;93;2928 372.19806161984764 146.20235128453555 269.8017613795875
202;1;93;2907 363.7802926580167 123.92456069559952 299.5579252475741
202;1;93;2906 363.77637806299396 122.54965671914456 300.63071382656
202;1;93;2905 363.2867537472818 121.08463108474169 301.4990692379534
202;1;93;2904 363.39661340147137 119.9943293996736 302.8228607486317
202;1;93;2903 363.39489549590917 118.8229900119138 303.9620278229398
202;1;93;2902 363.22529617423805 117.49800662309696 304.81256360787984
202;1;93;2901 363.1272420875807 116.13767015650726 305.53687002453466
202;1;93;2900 363.1083161342345 115.00317936219506 306.46548875542175
202;1;93;2899 363.2053617611726 113.734713746069 307.1340896947276
202;1;93;2898 363.27186353717195 112.5446922549019 307.80129041640913
202;1;93;2897 363.52799942382603 111.44766054435782 308.4938066362737
202;1;93;2896 363.78612104313993 110.44578791312316 309.1955386934321
202;1;93;2895 363.7592044764008 109.65780794339952 310.0147436963173
202;1;93;2892 365.7760644452454 105.39682562099283 310.0029146546044
202;1;93;2891 365.67382472607005 104.52564237047784 310.4130032698557
202;1;93;2890 366.0569053496712 102.72884958447253 310.0491685832129
202;1;93;2889 366.147602880097 101.82128547982673 310.5399280066408
202;1;93;2888 366.24426743803167 100.58932017418199 310.9676069523373
202;1;93;2887 368.04879323677983 98.68823122740795 311.8397869787159
202;1;93;2892 363.06558997451356 107.9309640868989 312.3080180425517
202;1;93;2891 363.0472424696376 107.429340009493 312.8660140569036
202;1;93;2890 363.3301694218825 106.99788101365675 313.37233075751965
202;1;93;2889 363.5557438528736 106.62682738005944 313.77148182456017
202;1;93;2888 363.59451740561383 106.46547244077368 314.1250094536872
202;1;93;2887 363.47511244575753 106.26587522961431 314.2321196056024
202;1;93;2886 363.55738325731556 106.22872873982558 314.24149108648817
202;1;93;2885 363.51136999994515 106.6006752690005 313.9368593964325
202;1;93;2884 363.0764737909509 108.82694338474002 311.7757427581107
202;1;93;2883 364.5720577895919 109.26831348947493 309.22036269571856
202;1;93;2882 365.2384655776675 107.6914370235601 309.22149340805163
202;1;165;1052 372.19014746903827 147.7599289354083 269.4527481455873
202;1;165;1051 371.7035023816397 148.6390687411685 269.3931696123345
202;1;165;1050 371.155753682731 149.37388561916143 269.48550707327433
202;1;165;1049 370.5753830990199 150.1264040346711 269.5857450212641
202;1;165;1048 369.89285424115656 150.95318053738447 269.65843402708856
202;1;165;1047 369.27482939342997 152.04336595787964 269.9263651139022
202;1;165;1046 368.5610373345237 153.31066353120067 269.9814236014628
202;1;165;1045 367.726920075635 154.86185753667903 270.0637994719966
202;1;165;1044 366.8050894691716 156.80223726427332 269.91112253698077
202;1;279;1328 378.7868555600653 156.72390354863722 305.46933214147896
202;1;279;1327 378.50559975734575 157.24525982369138 304.698387588688
202;1;279;1326 378.0971077778773 158.22127923596184 304.07090344434897
202;1;279;1325 378.1046375613357 158.88648293744637 302.89517421772246
202;1;279;1324 377.84746091805874 159.82122748343895 301.9766402204542
202;1;279;1323 377.69067255301 160.54072919769044 300.8736448737527
202;1;279;1322 377.43056714383897 161.2502315648792 299.9237926203423
202;1;279;1321 377.24451827730053 161.80206630789795 299.0218173731628
202;1;279;1320 377.1692949188538 162.34377574284377 298.3305929647069
202;1;279;1319 377.2677053865042 163.23151696208285 297.6489568882665
202;1;279;1318 377.31687766786507 161.73688156386538 299.41137233683776
202;1;279;1317 377.3829239268314 162.01848118341695 299.10050409650034
202;1;316;1443 384.742453971927 142.62958229784064 316.4129524674286
202;1;316;1442 385.3928631664811 141.76835270453148 317.2901613461249
202;1;316;1441 385.01445325191474 142.24228181032709 316.80428268867786
202;1;316;1440 384.42888814774085 143.17638844358075 315.955982630089
202;1;316;1439 383.9288589046898 144.43417682481393 314.8629543746685
202;1;316;1438 382.67623428571505 146.05881780800541 314.21019118865144
202;1;316;1437 381.7959459341554 147.67645112058966 313.3192169681406
202;1;316;1436 381.3122401545472 149.06346894564564 312.1219793383673
202;1;316;1435 381.35684428617054 150.33286337070714 310.7363079450995
202;1;316;1434 380.96011560454554 151.2960179115943 309.5669183927328
202;1;316;1433 380.26072805138125 152.39906598106643 308.44529876931233
202;1;316;1441 375.58078931151414 146.8576299901916 324.88791867987936
202;1;316;1440 375.51931788002906 147.662073342055 323.93484540220766
202;1;316;1439 375.6987089522408 148.73886485699657 322.5796112094508
202;1;316;1438 375.91879107780863 149.70725335219666 320.843330386784
202;1;316;1437 376.40797611507026 149.84282952440617 318.1344783411197
202;1;316;1436 377.234325394944 150.86037982139155 316.1260207365092
202;1;316;1435 377.3510791670698 151.75626763434775 314.6977964422237
202;1;316;1434 377.40887554397665 152.32480711802052 313.5397526204541
202;1;316;1433 377.5711629678721 152.7446868044878 313.32773588186046
202;1;440;2037 400.8180612992976 170.4755942133404 322.6906260120637
202;1;440;2036 400.53580556112115 170.71993637626804 322.01267509868694
202;1;440;2035 400.04907415205656 170.95774497660182 321.3759444490387
202;1;440;2034 399.76568995037127 171.20066987837117 320.5903482769281
202;1;440;2033 399.1480980736187 171.20314802275857 319.78917431300556
202;1;440;2032 398.57061767582564 171.5936601492234 318.8717309682395
202;1;440;2031 398.341813875536 172.19025294803947 317.73084713805235
202;1;440;2030 397.9899289047517 172.5582592457785 316.47832807392473
202;1;440;2029 397.5258584054352 172.82467764439977 315.1053188397191
202;1;440;2028 397.75932376755 173.30256734757518 313.47166450687774
202;3;56;5293 348.6028063220885 336.4641926876104 145.22766658966995
202;3;56;5292 347.8808688588513 337.03656796476537 144.364545089589
202;3;56;5291 347.1311247067797 337.70204441356225 143.41590349564868
202;3;56;5290 346.0318832365222 338.6336147243785 142.59589206912298
202;3;56;5287 345.5338575009921 339.8031311082675 138.02813023005785
202;3;56;5286 344.6112656420375 339.98525086270763 136.66647656357196
202;3;56;5285 343.9641257940798 340.18130434765135 135.17558839733937
202;3;56;5284 343.4518593350903 340.62618619245654 133.71323996420998
202;3;56;5283 342.9070379713795 340.9095291425967 132.22048929872162
202;3;56;5282 342.4875985227735 340.54237420605955 130.43898252574752
202;3;56;5281 342.0265076855328 340.8340866978417 128.95890214204655
202;3;56;5280 341.46089797946007 341.53509730537553 127.75323421238642
202;3;56;5279 340.4544788693201 342.17384444888523 126.84638553058481
202;3;56;5278 339.69791285058386 342.6341133075223 125.82569274156823
202;3;56;5277 338.9486669000681 342.93092844876026 124.8188503845889
202;3;56;5276 338.12957548881343 343.0783367706432 123.86568510992072
202;3;56;5287 340.15085345452314 341.94664716805323 141.02925190988668
202;3;56;5286 338.78554839274545 343.0639253466326 140.23127416698932
202;3;56;5285 337.2846863690773 344.00421619794884 139.4545481368761
202;3;56;5284 336.1309164996512 344.4696918716984 138.39974093442947
202;4;32;5539 287.5261910909511 176.36405692402698 250.9656244215276
202;4;32;5538 285.79626157829114 175.23185613278315 251.57122964793052
202;4;32;5539 300.7441960057952 170.56208898444888 254.04536391526247
202;4;32;5538 300.0249236264628 169.71205471550635 254.9228290620535
202;4;32;5537 299.4353765944835 169.0114119341568 255.86535350751822
202;4;32;5536 298.70749246186915 168.20405209109543 256.6743724094289
202;4;32;5535 298.19415777190727 167.5718519582892 257.64112973088686
202;4;32;5534 298.0106895892755 166.61486107522927 258.6593448720104
202;4;32;5531 294.76280447390343 159.99807065222308 261.13263413002323
202;4;32;5531 295.9118669735034 167.5553115236679 262.2283431621013
202;4;32;5530 295.233164182725 166.45743907049592 263.38994323010263
202;4;32;5529 294.5191239028136 165.385700055146 264.8495270731418
202;4;33;5548 305.61878035155485 176.34266620161497 246.2446598441308
202;4;33;5547 305.45972372506037 176.32863996679728 246.17084478465623
202;4;33;5546 305.0018624043 176.27381528121185 246.56752474023574
202;4;33;5545 304.3803151300298 175.94988761924475 247.6274084584382
202;4;33;5544 303.4163767231264 174.82481703110216 249.15343063030662
202;4;33;5543 302.05362462663385 172.9248158322507 251.06091944341932
202;4;33;5542 300.5297845788269 170.6488205284047 253.67306143793377
202;4;33;5548 300.6973908848299 181.03409285261802 244.27097250945872
202;4;33;5547 299.6159064913196 180.77899312669882 244.9977343291643
202;4;33;5546 298.79348751210665 180.54567350201287 245.7718553432138
202;4;33;5545 298.2755712692269 180.51880688873064 246.4675117591978
202;4;33;5544 297.84926614091063 180.192554844818 246.91401485189772
202;4;33;5543 297.37907955940295 180.0320079982963 247.3655197114154
202;4;33;5542 296.89563710262064 180.36531659617742 248.29843749424037
202;4;47;5660 305.5446490612214 181.6346834647881 239.97196144537367
202;4;47;5659 305.325608351447 181.57173570974197 239.99636134930188
202;4;47;5660 308.30339601957087 177.64514665847835 243.37982533509944
202;4;47;5659 309.1591437938391 178.0198469661092 242.2482283224551
202;6;18;6548 318.83707471323254 360.93592539305746 197.13684441780708
202;6;18;6547 317.3716926033292 362.08567211818814 197.51550713504741
202;6;18;6546 316.0259913717119 362.99579075115196 198.11167626915787
202;6;18;6545 314.7349046800737 363.79508157025833 198.81266310049804
202;6;18;6544 313.8138390916562 364.6234584487348 199.81375789562128
202;6;18;6548 332.07727699580914 360.06225428556036 209.61558227715926
202;6;18;6547 331.24929667596484 361.2427850935553 210.41742401459976
202;6;18;6546 330.4200618552363 361.8921911391807 211.47670723850985
202;6;18;6545 329.27661373438536 362.6396183271646 212.1976071599115
202;6;18;6544 328.219163615766 363.39379206180604 212.98473150928953
202;6;18;6543 327.29596575298035 364.1779577723446 213.86092328581532
202;6;18;6542 326.5761138390185 364.72823719935883 215.04293567272367
202;6;18;6541 325.7750471288781 365.68797560415686 215.8823799248409
202;6;18;6540 325.3429390148988 366.6257424660206 217.01629449881244
202;6;18;6539 324.27803830632365 367.59232639948436 217.58862077018682
202;6;18;6538 323.27625253617185 368.33758427249813 218.3345477500405
202;6;18;6537 322.51580668985457 369.2718053811751 219.12538955087342
202;6;18;6536 321.57998840416644 369.9985511741008 219.88110165522409
202;6;18;6535 320.6394687786314 370.55392976595834 220.70741442902067
202;6;18;6534 319.93322461826875 370.89620030586855 221.79959553661018
202;6;18;6533 319.38214517140864 371.56998388227674 222.75279698196252
202;6;18;6532 318.6584201339901 372.140011483749 223.5848211011121
202;6;18;6531 317.8119024947082 373.16159412437923 224.0241419878763
202;6;18;6530 316.8571133635823 373.9062246257896 224.4992071062116
202;6;18;6529 316.2614834475187 374.8467144127986 225.0853079830397
202;6;18;6528 315.7051078956021 375.283128650905 225.88916455309112
202;6;18;6527 315.2805291222013 375.8709004685537 226.64739814365083
202;8;19;7008 276.5429919522443 174.70621464874992 147.72208931491548
202;8;19;7007 274.32631646480706 175.5586976498403 147.57516986194054
202;8;19;7006 272.60791186247906 176.56280555681215 147.50361169728043
202;8;19;7005 270.9698420358611 177.16278469240117 147.26032215465634
202;8;19;7004 269.81268193467395 178.01079889191294 147.09390259876358
202;8;19;7003 268.61662416696254 178.8641307160503 147.46885869965018
202;8;19;7002 267.5579777463988 179.62683706126583 147.74272228858527
202;8;19;7001 266.61173139843504 180.36915707768952 147.89930286195622
202;8;19;7000 265.87058765334433 181.1281801615272 147.7220842574634
202;8;22;7042 291.6776256905216 172.095243339569 152.47481901766182
202;8;22;7041 290.2992170510959 172.57876473210337 151.84771178376064
202;8;22;7040 289.5367866637364 172.66377161851594 151.4799928417459
202;8;22;7039 289.38361624236046 172.19377073672717 151.76381098473115
202;8;22;7038 289.4665281774144 171.90142248093352 151.44435222245448
202;8;22;7042 292.5687276981205 166.99165911422963 161.2546337376272
202;8;22;7041 290.88002223661886 166.21516009072045 161.29571991006102
202;8;22;7040 290.67629436309846 166.1375002494417 161.31316809037725
202;8;22;7039 291.6406421028906 166.8781584296844 161.34904246686622
202;8;22;7038 293.2373685214211 167.41910282673743 161.20486955595777
202;8;30;7090 318.9028046110834 143.0175839482742 138.22280614409058
202;8;30;7089 318.93417119734397 142.41606387603275 137.61910933443787
202;8;30;7088 318.6980417414086 141.77786973107845 137.10781766230502
202;8;30;7087 318.0208467624507 141.07824319074481 136.6395156621359
202;8;30;7086 317.8867040443807 140.12292540724286 136.1353932701344
202;8;30;7085 317.73475387636995 139.15080104541133 135.47132659957944
202;8;30;7084 317.5162955969381 138.06577295616452 134.74943608182974
202;8;30;7083 317.1740408134852 136.86580499179615 133.99311200631155
202;8;30;7082 316.9815558766212 135.5982403481598 133.06845646290918
202;8;30;7081 315.86933919604303 134.30260461453813 132.3887926576076
202;8;30;7080 314.4181003142098 132.9878288045019 131.87369041636057
202;8;30;7079 313.4800455976749 131.30884198504293 131.46925683274463
202;8;30;7078 312.7578911393359 129.81213989794304 130.4891967985804
202;9;34;7257 396.8436524401691 196.05527855915784 245.11903303331087
202;9;34;7256 395.8812037396842 195.60873609773364 244.10763287321203
202;9;34;7255 394.90601651961873 195.63919036023526 242.9069305588945
202;9;34;7254 393.89383554437364 195.66413431107853 241.68877211098845
202;9;34;7253 392.6759200482492 195.9334004410573 240.54609582122242
202;9;34;7252 391.1996729342518 195.7907644007942 239.72471845134112
202;9;34;7251 390.26460147249384 195.65100949248836 238.48188486282697
202;9;34;7250 389.9556801586248 195.47433827332492 236.74585811736426
202;9;34;7249 389.17075505072677 195.7560898672093 235.3610485606938
202;9;34;7248 388.07951051684466 195.6298919914508 234.40340609320447
202;9;34;7247 387.0700304321974 195.53384675304147 233.4665510638061
202;9;34;7246 386.14867566499737 195.53045666194276 232.557954463168
202;9;34;7245 385.41986145618256 195.4998193289877 231.60889610185498
202;9;34;7244 384.5621999838765 194.92812897423246 230.90692297851012
202;9;34;7241 381.5388947322156 193.7430191268286 229.67802719878156
202;9;34;7241 385.80526033200806 198.87445638621776 227.50448430252766
202;10;9;189 367.926115589196 161.34236362127172 162.70509054760458
202;10;9;188 367.8378294061066 162.5847372815204 162.77143563192288
202;10;9;187 367.83721213611307 163.85576214247016 162.74408177846277
202;10;9;186 367.44141073711836 164.99241833912498 162.646610407124
202;10;9;185 367.18317679470266 166.18742622665667 162.57122252919123
202;10;9;184 367.0785829945554 167.42057008336155 162.68954478213158
202;10;9;183 366.611072499255 168.6203848158742 162.77854651773356
202;10;9;182 366.2976437923495 170.01639382490396 162.90669475102237
202;10;9;181 365.2260203871218 171.07858182572 163.4533937979976
202;10;9;180 364.14912049415386 172.7063769387795 163.58254539077382
202;10;29;172 412.4092889666785 168.7994638444943 166.91446470648543
202;10;29;171 411.32767181662064 169.59757857849257 166.74818905645685
202;10;29;170 410.2355901397692 170.55521269964038 166.37258747816435
202;10;29;169 408.88684961372064 171.20602353737698 166.02389228758443
202;10;29;168 407.3108579471432 171.37698007820285 165.87297100194968
202;10;29;167 405.7945829150338 171.696846220032 165.86935014796592
202;10;29;166 404.2673701401054 172.0586278472149 165.95199108078486
202;10;29;165 402.69785701384217 172.65143476469535 165.86422160269427
202;10;29;164 401.0796347651356 173.36596589030012 165.83459519642693
202;10;29;163 399.303851662963 173.87870234770193 165.61385225419647
202;10;29;162 397.386439462094 174.38845910011423 165.11064169492096
202;10;29;161 395.4453619055593 174.884417400204 164.77418609168146
202;10;29;160 393.3906890220651 175.8727104735935 164.26597439217673
202;10;29;159 391.3402205165274 176.42217384445522 164.01088443644952
202;10;29;158 389.2697664307035 176.86878954752973 163.82457227194885
202;10;29;157 387.1309496372489 176.99610244179684 163.31681694480264
202;10;29;156 384.862726835491 177.80130013588126 162.74814891679532
202;10;29;155 382.6483022272607 177.93065009136535 161.95815371400576
202;10;29;154 380.6550046235084 177.34650029597435 161.29266056185566
202;10;29;153 378.65151300942773 177.18591780893445 160.7725521757629
202;10;29;152 376.81923995933477 176.8043470608227 160.5663287521841
202;10;29;151 375.04923777203544 176.56933811578355 160.75046391391135
202;10;29;150 373.1759566568984 176.79368341849414 161.3050522709973
202;10;29;149 371.34015690321485 176.83052447783297 161.70026425476306
202;10;29;148 369.48552662377176 176.88256974312776 162.1259072668829
202;10;29;147 367.3726774797097 177.4011543528845 162.70728964707882
202;10;29;146 365.14005528015616 177.9528795366407 163.33971110678436
202;14;5;543 346.4531365758221 188.539973765062 127.71698212617505
202;14;5;542 346.175572705792 188.31139109031974 128.28109618996592
202;14;5;541 345.7973795354416 187.94528945184624 128.99071218232416
202;14;5;540 345.11366566806373 187.98753567157772 129.6143484381841
202;24;4;3250 326.67865103692736 151.52759831669988 220.91089394444734
202;24;4;3249 327.00506239732493 147.85799318487727 220.7801903557584
202;24;4;3246 324.43090504411657 145.23388475777858 223.52468829511935
202;24;4;3245 324.0289256927846 143.87848395370793 223.97954550488646
202;24;4;3244 323.74190924680016 142.82659420972934 224.58179399906396
202;24;4;3243 323.3735573502526 141.9595326771178 225.18344826527897
202;24;4;3242 323.3032281021016 141.28030481738574 226.602195649053
202;24;4;3246 330.39986357086343 134.99801758134055 217.86430283984365
202;24;4;3245 330.3166201030415 134.49942140272395 218.2569512795414
202;24;4;3244 330.0914460255699 133.98461646077072 218.1186412519929
202;24;4;3243 330.41300546323254 133.61907239979786 218.1195599856478
202;24;4;3242 330.8069523992059 133.27051225774147 217.7275124955814
203;1;37;1723 268.8412728880685 138.76499764591486 272.06860037662875
203;1;37;1722 268.76951197111106 137.77010777330332 272.6894247147138
203;1;37;1721 268.2786208826696 137.12679454137077 273.0899418181418
203;1;37;1720 268.0305093526959 136.41767712724896 273.61732306054745
203;1;37;1719 267.7472207638726 135.5832779882306 274.0461209066606
203;1;37;1723 266.394097077336 153.528678374975 274.3492388577919
203;1;37;1722 265.10877760530184 152.5541126794431 275.2726103135875
203;1;37;1721 264.1597679647788 151.70176709656084 276.40476280218263
203;1;37;1720 263.2492602483882 150.6955773841253 277.44617765523094
203;1;37;1719 262.01209802384636 150.09302306324844 278.44665809145897
203;1;55;2390 269.47878943759554 139.26387510586102 271.4669908984368
203;1;55;2389 269.0520240276642 138.48857127444958 271.9764913218628
203;1;55;2388 268.5950580820845 137.632775649616 272.76647153045553
203;1;55;2387 267.9647206642006 136.76944642336508 273.5746769840757
203;1;55;2386 267.5564833441572 135.91034681634534 274.0371498598563
203;1;55;2385 267.3354057259089 135.1701630900978 274.5284134309251
203;1;55;2384 267.01429812309374 134.51352623669274 274.8996177314752
203;1;55;2383 266.75236524705815 133.85175638562424 275.23633226528085
203;1;55;2382 266.4173725250678 133.11383360501318 275.6584055485942
203;1;86;4056 277.486128876455 196.5229436583186 261.96318521813475
203;1;86;4055 276.65759503332623 196.94084756871283 263.0759005818625
203;1;103;1048 275.2235772984328 160.14551336945752 265.01033396370656
203;1;103;1047 274.02365536880563 159.0789381393974 266.19419076969274
203;1;103;1046 272.67844595575855 158.21630735885822 267.48495742019304
203;1;103;1045 271.6376089130166 157.2703968677135 268.8718810075908
203;1;103;1044 270.58445345334593 156.2905327777747 270.0675942060121
203;1;103;1043 269.3484273532674 155.5315305966779 271.21410727505065
203;1;103;1042 268.25645930869933 154.9700915689759 272.48039332756383
203;1;103;1041 267.25498287627715 154.36181776977833 273.40175467737146
203;1;103;1040 266.7328184241492 153.42829221949592 273.7503212552739
203;1;103;1039 266.4626586353141 152.8933135071074 274.12014645992525
203;1;103;1048 277.7445524585736 155.62595716544087 261.84998157659913
203;1;103;1047 277.0346432955373 154.02168386813435 262.51693725098164
203;1;103;1046 276.29586710664086 152.40632220683938 263.0990183245751
203;1;103;1045 275.4931250964319 150.7684545971295 263.504119214309
203;1;103;1042 273.4649375863162 147.5153590670023 266.1662005956614
203;1;103;1041 273.1559423815546 146.69120006443526 266.99615500321653
203;1;103;1040 272.6421552575664 145.81794419576923 267.12309305285277
203;1;103;1039 272.4415623668752 145.31661115819267 267.2302051187625
203;1;103;1038 272.4433974528803 145.48580553406933 267.21374746708716
203;1;103;1042 273.6595723484479 144.72140347273915 262.53693697246524
203;1;103;1041 272.91389675292436 143.17024244331802 262.2349291795491
203;1;103;1040 272.2311068725767 142.1516331835652 262.37118722076934
203;1;103;1039 271.51394962826856 141.00392148060712 262.05125808755815
203;1;103;1038 271.00836348069197 140.26752046012524 262.0346105085082
203;1;117;1096 282.82242549783274 198.16651349176766 256.61248704038735
203;1;117;1095 281.75800624195494 198.07584168794193 257.72357493339604
203;1;117;1094 282.25150550519675 198.20671140635113 257.11120470103975
203;1;157;1188 274.55936367544035 147.0609798597215 262.5639296185505
203;1;157;1187 274.1849547794563 146.05127588823652 262.4218201143648
203;1;157;1186 273.8753441221969 144.98046799695086 262.4878005955134
203;1;157;1185 272.93903427151406 143.92935225988214 262.29932516397685
203;1;157;1184 272.381159866993 142.68738288064205 262.32394949943716
203;1;157;1183 272.01192796409896 141.26728464762573 262.24038157152773
203;1;157;1188 272.60143954860695 146.14971907334075 267.05308801882654
203;1;157;1187 271.85894919263734 144.91440754030813 267.6333946959635
203;1;157;1186 271.6783597913702 143.47323940382472 268.05794617872454
203;1;196;1315 288.42822791163826 200.96838123287043 248.57361171744208
203;1;196;1314 288.125770264512 200.9741742823772 249.34374403516023
203;1;196;1313 288.03477777417845 200.90033909929772 250.06489502670985
203;1;196;1312 287.49008828717035 200.6133458295401 250.64950221698732
203;1;196;1311 287.1207210089391 200.29781695385654 251.4750570084433
203;1;196;1310 286.21863824110284 199.65708224189052 252.35683745432556
203;1;196;1309 285.5709990046388 199.25619577067627 253.8949220592449
203;1;233;1366 295.5934679859208 156.99999999999991 266.94769017123264
203;1;233;1365 295.9032557749491 156.000000000002 267.7761078970238
203;1;319;1587 294.60723816559226 142.17983116706688 283.40739528660544
203;1;319;1585 294.6629935620076 143.99707102234663 281.42222147621425
